GeneID	GGABG	GGABH	GGABN	GGABO	GGABP	GGABS	GGABT	GGABU	GGABW	GGABX
gene_1261	0	0	0	2	1	3	0	16	6	6
gene_1262	0	0	0	14	0	1	3	18	3	10
gene_1263	0	0	0	55	6	18	10	89	17	32
gene_1264	0	0	0	211	11	36	37	219	64	157
gene_1265	0	0	0	1	1	1	0	3	0	1
gene_1266	0	0	0	6	0	7	3	11	4	8
gene_1267	0	0	0	14	1	4	4	4	1	6
gene_1268	0	0	0	16	0	3	0	14	2	9
gene_1269	0	0	0	7	0	0	0	10	4	5
gene_127	0	0	0	0	0	0	0	0	0	0
gene_1270	0	0	0	23	0	2	0	10	2	2
gene_1271	0	0	0	1	0	0	0	2	0	2
gene_1272	0	0	0	27	3	8	5	77	22	32
gene_1273	0	0	0	14	2	7	9	34	8	16
gene_1274	0	0	0	5	3	10	5	34	8	27
gene_1275	0	0	0	50	2	1	9	52	7	29
gene_1276	0	0	0	15	1	4	2	15	3	12
gene_1277	0	0	0	8	2	2	3	9	4	5
gene_1278	0	0	0	2	1	1	1	9	0	0
gene_1279	0	0	0	8	1	4	8	17	3	12
gene_128	0	0	0	6	0	0	0	11	0	8
gene_1280	0	0	0	83	0	3	6	24	12	23
gene_1281	0	0	0	52	1	17	21	84	27	74
gene_1282	0	0	0	92	7	72	47	228	82	177
gene_1283	0	0	0	0	0	0	0	0	0	0
gene_1284	0	0	0	18	2	4	3	52	6	11
gene_1285	0	0	0	15	0	2	0	19	6	17
gene_1286	0	0	0	14	1	3	9	72	15	24
gene_1287	0	0	0	0	0	0	0	0	0	0
gene_1288	0	0	0	15	0	4	0	19	9	10
gene_1289	0	0	0	5	0	3	2	13	1	11
gene_129	0	0	0	12	4	0	0	13	0	9
gene_1290	0	0	0	15	1	0	0	8	4	8
gene_1291	0	0	0	18	0	3	8	13	10	11
gene_1292	0	0	0	41	3	5	8	26	11	17
gene_1293	0	0	0	0	0	0	0	0	0	0
gene_1294	0	0	0	0	0	0	0	0	0	0
gene_1295	0	0	0	158	15	54	44	138	54	119
gene_1296	0	0	0	53	1	10	7	54	15	36
gene_1297	0	0	0	5	1	0	4	9	5	5
gene_1298	0	0	0	19	0	8	3	14	5	10
gene_1299	0	0	0	109	2	27	26	102	13	56
gene_13	0	0	0	13	0	0	2	22	5	19
gene_130	0	0	0	29	1	1	0	31	2	14
gene_1300	0	0	0	4	1	5	5	4	2	3
gene_1301	0	0	0	2	0	0	1	4	1	2
gene_1302	0	0	0	0	0	0	0	0	0	0
gene_1303	0	0	0	0	0	0	0	0	0	0
gene_1304	0	0	0	59	3	18	11	48	22	44
gene_1305	0	0	0	5	0	2	2	4	0	3
gene_1306	0	0	0	5	8	1	3	28	6	9
gene_1307	0	0	0	7	0	5	5	2	4	2
gene_1308	0	0	0	0	0	0	0	2	0	0
gene_1309	0	0	0	0	0	0	0	0	0	0
gene_131	0	0	0	25	1	9	9	22	7	11
gene_1310	0	0	0	7	1	5	0	8	1	4
gene_1311	0	0	0	2	0	0	2	1	0	0
gene_1312	0	0	0	13	0	3	11	24	9	13
gene_1313	0	0	0	17	0	0	6	18	10	18
gene_1314	0	0	0	7	1	1	0	12	1	3
gene_1315	0	0	0	18	3	1	8	38	8	18
gene_1316	0	0	0	28	0	1	2	21	3	11
gene_1317	0	0	0	24	2	1	9	39	7	12
gene_1318	0	0	0	4	0	0	0	8	1	4
gene_1319	0	0	0	86	4	13	10	113	18	62
gene_132	0	0	0	5	0	1	3	0	0	9
gene_1320	0	0	0	2	0	0	2	9	1	2
gene_1321	0	0	0	0	0	0	0	0	0	0
gene_1322	0	0	0	41	5	9	14	60	14	47
gene_1323	0	0	0	106	11	23	22	124	56	65
gene_1324	0	0	0	16	0	1	3	17	4	8
gene_1325	0	0	0	54	1	6	20	39	13	23
gene_1326	0	0	0	41	3	1	10	37	5	21
gene_1327	0	0	0	8	0	2	3	25	4	5
gene_1328	0	0	0	5	0	0	0	5	1	1
gene_1329	0	0	0	6	0	0	1	26	2	3
gene_133	0	0	0	31	0	0	3	13	1	8
gene_1330	0	0	0	10	3	3	2	18	1	15
gene_1331	0	0	0	1	0	0	1	0	0	0
gene_1332	0	0	0	6	2	2	0	3	5	5
gene_1333	0	0	0	0	0	0	0	0	0	0
gene_1334	0	0	0	10	1	6	0	17	6	18
gene_1335	0	0	0	52	9	14	20	90	20	72
gene_1336	0	0	0	0	0	0	0	10	1	2
gene_1337	0	0	0	6	1	1	0	5	2	1
gene_1338	0	0	0	4	0	0	0	7	1	1
gene_1339	0	0	0	27	0	0	0	28	8	7
gene_134	0	0	0	12	0	2	1	19	3	4
gene_1340	0	0	0	19	1	4	6	34	1	25
gene_1341	0	0	0	13	0	1	0	9	4	7
gene_1342	0	0	0	0	0	0	0	3	4	8
gene_1343	0	0	0	2	1	6	0	37	4	4
gene_1344	0	0	0	0	1	0	1	2	4	2
gene_1345	0	0	0	1	0	0	0	1	1	1
gene_1346	0	0	0	7	0	5	3	20	2	1
gene_1347	0	0	0	0	0	0	0	1	0	4
gene_1348	0	0	0	34	4	4	7	28	4	14
gene_1349	0	0	0	16	1	5	1	20	3	8
gene_135	0	0	0	4	0	0	0	3	1	1
gene_1350	0	0	0	6	0	0	0	7	0	0
gene_1351	0	0	0	0	0	0	1	3	3	2
gene_1352	0	0	0	49	1	15	10	49	32	47
gene_1353	0	0	0	10	0	0	0	6	0	1
gene_1354	0	0	0	1	0	0	0	2	0	5
gene_1355	0	0	0	0	0	0	0	0	0	0
gene_1356	0	0	0	12	0	4	1	38	12	16
gene_1357	0	0	0	4	10	33	19	58	13	17
gene_1358	0	0	0	5	0	0	0	1	0	1
gene_1359	0	0	0	6	0	0	0	0	0	1
gene_136	0	0	0	28	4	1	8	19	4	13
gene_1360	0	0	0	29	4	2	3	28	14	18
gene_1361	0	0	0	22	0	7	2	15	2	9
gene_1362	0	0	0	12	0	3	0	8	3	4
gene_1363	0	0	0	14	1	4	4	35	8	21
gene_1364	0	0	0	0	0	0	0	0	0	0
gene_1365	0	0	0	0	0	0	0	0	0	0
gene_1366	0	0	0	10	0	0	0	4	3	2
gene_1367	0	0	0	64	3	24	11	135	44	69
gene_1368	0	0	0	102	5	32	30	142	49	97
gene_1369	0	0	0	8	0	2	2	5	6	4
gene_137	0	0	0	148	7	31	21	187	58	115
gene_1370	0	0	0	3	0	0	1	12	2	10
gene_1371	0	0	0	0	0	0	0	0	0	0
gene_1372	0	0	0	0	0	0	0	0	0	0
gene_1373	0	0	0	36	3	2	3	32	14	9
gene_1374	0	0	0	1	0	1	0	3	1	2
gene_1375	0	0	0	2	0	0	0	1	0	0
gene_1376	0	0	0	102	0	21	14	158	54	123
gene_1377	0	0	0	0	0	0	0	0	0	0
gene_1378	0	0	0	14	0	3	5	17	6	12
gene_1379	0	0	0	31	1	11	7	60	7	27
gene_138	0	0	0	61	2	10	24	58	17	42
gene_1380	0	0	0	125	5	24	24	113	22	51
gene_1381	0	0	0	5	1	2	3	10	1	13
gene_1382	0	0	0	38	3	8	6	45	16	29
gene_1383	0	0	0	0	0	6	0	3	6	7
gene_1384	0	0	0	14	1	1	0	20	6	14
gene_1385	0	0	0	277	14	51	67	251	93	207
gene_1386	0	0	0	3	0	2	2	5	1	1
gene_1387	0	0	0	10	0	0	0	13	3	3
gene_1388	0	0	0	62	10	12	8	156	30	90
gene_1389	0	0	0	13	0	2	2	22	7	20
gene_139	0	0	0	32	0	8	12	18	8	23
gene_1390	0	0	0	19	0	7	1	27	7	24
gene_1391	0	0	0	1	0	0	0	1	0	0
gene_1392	0	0	0	25	0	3	11	50	8	23
gene_1393	0	0	0	383	4	0	2	76	28	26
gene_1394	0	0	0	3	1	2	0	3	4	3
gene_1395	0	0	0	21	0	4	3	21	4	25
gene_1396	0	0	0	15	0	0	4	22	5	8
gene_1397	0	0	0	26	3	18	18	42	17	47
gene_1398	0	0	0	7	0	13	0	24	4	1
gene_1399	0	0	0	44	0	2	9	24	2	12
gene_14	0	0	0	5	0	0	0	3	0	0
gene_140	0	0	0	0	0	0	1	4	1	0
gene_1400	0	0	0	0	0	0	0	0	0	0
gene_1401	0	0	0	7	0	4	0	18	10	10
gene_1402	0	0	0	5	0	2	1	11	5	4
gene_1403	0	0	0	2	0	0	0	12	4	6
gene_1404	0	0	0	6	0	0	2	11	3	5
gene_1405	0	0	0	4	0	0	0	3	0	1
gene_1406	0	0	0	2	0	3	0	2	0	0
gene_1407	0	0	0	15	0	13	3	12	4	1
gene_1408	0	0	0	2	0	0	0	4	3	3
gene_1409	0	0	0	0	0	0	1	1	0	0
gene_141	0	0	0	0	0	0	0	0	0	0
gene_1410	0	0	0	5	0	0	1	6	2	4
gene_1411	0	0	0	14	0	1	0	5	2	12
gene_1412	0	0	0	5	0	4	7	3	2	4
gene_1413	0	0	0	0	0	0	0	0	0	0
gene_1414	0	0	0	2	0	0	0	1	3	5
gene_1415	0	0	0	23	0	3	7	16	8	13
gene_1416	0	0	0	16	1	6	0	16	2	10
gene_1417	0	0	0	1	0	0	0	1	0	1
gene_1418	0	0	0	1	0	0	0	0	0	0
gene_1419	0	0	0	28	0	9	5	38	11	26
gene_142	0	0	0	31	0	4	8	34	9	25
gene_1420	0	0	0	7	1	0	0	10	4	9
gene_1421	0	0	0	0	0	0	0	0	0	0
gene_1422	0	0	0	9	0	1	1	11	4	3
gene_1423	0	0	0	18	0	7	5	23	11	14
gene_1424	0	0	0	3	0	0	0	3	0	0
gene_1425	0	0	0	8	0	2	2	9	4	6
gene_1426	0	0	0	0	3	0	1	9	7	2
gene_1427	0	0	0	8	0	0	0	21	3	4
gene_1428	0	0	0	10	1	0	3	6	3	6
gene_1429	0	0	0	23	1	2	2	31	5	21
gene_143	0	0	0	21	0	0	0	24	5	8
gene_1430	0	0	0	19	1	6	7	23	5	23
gene_1431	0	0	0	12	0	4	1	8	5	2
gene_1432	0	0	0	1	0	0	0	0	0	0
gene_1433	0	0	0	11	2	3	5	22	7	10
gene_1434	0	0	0	21	0	0	0	26	4	11
gene_1435	0	0	0	67	3	15	7	82	13	42
gene_1436	0	0	0	55	9	12	6	63	7	32
gene_1437	0	0	0	32	0	7	13	41	16	39
gene_1438	0	0	0	3	0	2	2	0	4	0
gene_1439	0	0	0	10	3	4	5	15	4	22
gene_144	0	0	0	1	0	0	0	1	0	0
gene_1440	0	0	0	14	1	4	4	20	4	9
gene_1441	0	0	0	3	1	9	0	13	2	4
gene_1442	0	0	0	31	1	2	6	33	8	22
gene_1443	0	0	0	3	0	1	2	4	8	12
gene_1444	0	0	0	8	3	3	1	11	8	5
gene_1445	0	0	0	17	1	2	2	29	7	10
gene_1446	0	0	0	51	4	32	24	121	25	70
gene_1447	0	0	0	29	0	8	8	41	9	9
gene_1448	0	0	0	31	3	2	0	22	8	12
gene_1449	0	0	0	6	0	0	1	7	0	5
gene_145	0	0	0	0	0	0	0	0	0	0
gene_1450	0	0	0	7	0	1	0	3	1	3
gene_1451	0	0	0	22	0	1	1	32	10	17
gene_1452	0	0	0	1	1	5	0	14	5	1
gene_1453	0	0	0	7	0	1	2	12	2	7
gene_1454	0	0	0	19	0	2	4	12	1	8
gene_1455	0	0	0	6	0	0	3	17	1	10
gene_1456	0	0	0	47	2	2	3	45	13	20
gene_1457	0	0	0	64	3	4	6	64	8	14
gene_1458	0	0	0	0	0	0	0	0	0	0
gene_1459	0	0	0	204	21	43	38	187	57	143
gene_146	0	0	0	0	0	0	0	0	0	0
gene_1460	0	0	0	74	6	14	20	66	18	50
gene_1461	0	0	0	23	0	5	1	20	5	10
gene_1462	0	0	0	90	5	27	18	84	27	78
gene_1463	0	0	0	4	0	0	2	4	1	1
gene_1464	0	0	0	39	11	5	3	52	20	23
gene_1465	0	0	0	33	3	3	5	32	11	21
gene_1466	0	0	0	8	0	2	0	8	3	0
gene_1467	0	0	0	23	0	3	1	30	6	18
gene_1468	0	0	0	28	5	17	6	46	9	20
gene_1469	0	0	0	1	0	2	1	3	0	2
gene_147	0	0	0	26	0	4	8	21	4	6
gene_1470	0	0	0	49	4	15	7	42	9	19
gene_1471	0	0	0	143	3	34	26	185	56	111
gene_1472	0	0	0	0	0	0	0	1	0	3
gene_1473	0	0	0	29	2	1	7	24	16	7
gene_1474	0	0	0	13	0	0	0	22	1	11
gene_1475	0	0	0	23	2	1	1	12	1	4
gene_1476	0	0	0	12	0	0	0	6	3	1
gene_1477	0	0	0	64	1	8	4	53	13	39
gene_1478	0	0	0	8	1	1	5	24	6	13
gene_1479	0	0	0	19	1	0	0	7	4	2
gene_148	0	0	0	10	0	7	2	13	1	11
gene_1480	0	0	0	18	0	3	3	28	6	17
gene_1481	0	0	0	26	2	4	1	36	12	22
gene_1482	0	0	0	0	0	0	0	0	0	0
gene_1483	0	0	0	21	1	1	6	17	8	16
gene_1484	0	0	0	5	1	3	1	23	8	7
gene_1485	0	0	0	1	0	1	0	4	2	2
gene_1486	0	0	0	15	1	0	4	23	8	20
gene_1487	0	0	0	15	0	2	1	28	4	14
gene_1488	0	0	0	12	0	3	2	17	8	10
gene_1489	0	0	0	8	1	0	0	12	5	10
gene_149	0	0	0	80	2	13	15	81	34	67
gene_1490	0	0	0	2	0	0	0	1	0	0
gene_1491	0	0	0	48	4	5	20	49	23	24
gene_1492	0	0	0	2	0	0	0	5	2	2
gene_1493	0	0	0	0	0	0	0	0	0	0
gene_1494	0	0	0	26	4	10	8	56	9	39
gene_1495	0	0	0	15	0	3	8	22	8	13
gene_1496	0	0	0	12	0	1	1	37	11	8
gene_1497	0	0	0	13	0	0	0	2	3	7
gene_1498	0	0	0	24	0	6	3	14	5	10
gene_1499	0	0	0	1	0	0	0	3	2	0
gene_15	0	0	0	24	0	4	5	13	2	8
gene_150	0	0	0	24	2	0	6	18	9	22
gene_1500	0	0	0	12	0	4	3	19	1	17
gene_1501	0	0	0	16	0	12	2	11	6	18
gene_1502	0	0	0	17	1	3	2	22	4	17
gene_1503	0	0	0	18	1	3	4	39	8	8
gene_1504	0	0	0	3	0	0	0	3	3	2
gene_1505	0	0	0	2	0	2	0	3	0	9
gene_1506	0	0	0	0	0	0	0	0	0	0
gene_1507	0	0	0	0	0	0	0	0	0	0
gene_1508	0	0	0	0	0	0	0	0	3	1
gene_1509	0	0	0	241	8	41	41	203	65	137
gene_151	0	0	0	0	0	0	0	0	0	0
gene_1510	0	0	0	8	0	3	0	14	3	6
gene_1511	0	0	0	6	0	1	0	3	5	6
gene_1512	0	0	0	10	0	4	1	5	6	7
gene_1513	0	0	0	0	0	0	0	0	0	0
gene_1514	0	0	0	17	3	5	4	38	8	28
gene_1515	0	0	0	22	0	0	0	21	3	6
gene_1516	0	0	0	0	0	0	0	0	0	0
gene_1517	0	0	0	14	0	17	3	127	28	50
gene_1518	0	0	0	0	0	0	0	0	0	0
gene_1519	0	0	0	12	0	4	2	11	6	11
gene_152	0	0	0	4	0	9	3	3	1	3
gene_1520	0	0	0	5	0	0	3	2	1	2
gene_1521	0	0	0	30	1	2	10	37	5	19
gene_1522	0	0	0	130	11	53	33	130	38	147
gene_1523	0	0	0	0	0	0	0	0	0	0
gene_1524	0	0	0	3	0	0	0	0	1	3
gene_1525	0	0	0	84	3	8	14	96	27	43
gene_1526	0	0	0	16	4	20	5	21	2	9
gene_1527	0	0	0	27	1	3	3	33	8	14
gene_1528	0	0	0	1	0	2	3	12	5	5
gene_1529	0	0	0	0	0	0	0	3	0	0
gene_153	0	0	0	54	1	13	6	54	13	17
gene_1530	0	0	0	0	0	0	0	0	0	0
gene_1531	0	0	0	0	0	0	0	0	0	0
gene_1532	0	0	0	3	0	2	3	13	2	4
gene_1533	0	0	0	1	0	2	0	5	0	3
gene_1534	0	0	0	4	0	0	0	0	0	0
gene_1535	0	0	0	190	12	18	34	159	43	72
gene_1536	0	0	0	4	0	0	0	7	0	0
gene_1537	0	0	0	23	0	4	3	31	6	21
gene_1538	0	0	0	87	0	12	18	45	8	26
gene_1539	0	0	0	116	0	8	11	137	31	53
gene_154	0	0	0	6	0	1	1	5	4	9
gene_1540	0	0	0	14	1	0	17	30	6	17
gene_1541	0	0	0	1	0	6	2	9	1	1
gene_1542	0	0	0	20	1	7	4	16	6	6
gene_1543	0	0	0	17	3	3	0	32	17	11
gene_1544	0	0	0	2	0	0	0	3	0	3
gene_1545	0	0	0	9	0	1	4	15	2	8
gene_1546	0	0	0	7	0	0	6	2	2	8
gene_1547	0	0	0	89	2	20	4	66	13	47
gene_1548	0	0	0	0	0	0	0	0	0	0
gene_1549	0	0	0	18	0	1	6	16	5	15
gene_155	0	0	0	0	0	0	0	0	0	0
gene_1550	0	0	0	14	0	2	3	12	3	4
gene_1551	0	0	0	13	0	0	1	21	7	11
gene_1552	0	0	0	33	0	0	2	22	8	13
gene_1553	0	0	0	0	0	0	0	0	0	0
gene_1554	0	0	0	5	0	0	0	3	0	5
gene_1555	0	0	0	11	0	5	10	23	3	10
gene_1556	0	0	0	8	0	4	2	13	0	8
gene_1557	0	0	0	17	4	16	9	42	17	43
gene_1558	0	0	0	26	0	2	0	18	7	8
gene_1559	0	0	0	1	0	0	2	0	0	1
gene_156	0	0	0	3	0	0	0	2	1	0
gene_1560	0	0	0	4	0	0	0	4	0	2
gene_1561	0	0	0	11	2	9	5	18	7	17
gene_1562	0	0	0	71	4	19	18	68	21	60
gene_1563	0	0	0	7	0	2	6	15	2	13
gene_1564	0	0	0	15	0	1	3	9	1	14
gene_1565	0	0	0	16	2	1	8	24	3	12
gene_1566	1	0	0	73	6	27	14	90	49	45
gene_1567	0	0	0	17	4	5	3	32	4	15
gene_1568	0	0	0	0	0	0	0	1	0	0
gene_1569	0	0	0	8	1	2	0	14	4	4
gene_157	0	0	0	0	0	0	0	0	0	0
gene_1570	0	0	0	42	4	12	9	111	11	33
gene_1571	0	0	0	10	1	3	2	17	4	16
gene_1572	0	0	0	0	0	0	0	0	0	0
gene_1573	0	0	0	0	0	0	0	0	0	0
gene_1574	0	0	0	9	0	5	4	8	6	6
gene_1575	0	0	0	5	0	0	0	7	3	2
gene_1576	0	0	0	31	10	13	7	76	20	41
gene_1577	0	0	0	0	0	0	0	0	0	0
gene_1578	0	0	0	1	0	0	0	2	1	0
gene_1579	0	0	0	0	0	0	0	0	0	0
gene_158	0	0	0	1	0	0	0	2	0	0
gene_1580	0	0	0	1	0	0	0	3	0	0
gene_1581	0	0	0	3	0	5	0	15	3	5
gene_1582	0	0	0	327	6	106	130	117	57	205
gene_1583	0	0	0	7	1	2	2	12	3	11
gene_1584	0	0	0	70	1	13	6	39	21	23
gene_1585	0	0	0	3	0	0	0	4	0	4
gene_1586	0	0	0	68	4	27	21	141	34	92
gene_1587	0	0	0	3	0	1	2	6	3	6
gene_1588	0	0	0	12	0	10	1	16	6	17
gene_1589	0	0	0	3	0	0	0	1	0	0
gene_159	0	0	0	8	3	2	1	3	5	6
gene_1590	0	0	0	5	1	1	0	4	0	4
gene_1591	0	0	0	7	0	0	0	20	7	11
gene_1592	0	0	0	15	0	0	3	6	3	3
gene_1593	0	0	0	0	0	0	0	0	0	0
gene_1594	0	0	0	26	5	4	3	51	22	30
gene_1595	0	0	0	3	0	0	0	2	0	0
gene_1596	0	0	0	3	0	7	0	4	5	5
gene_1597	0	0	0	0	0	0	0	0	1	0
gene_1598	0	0	0	8	4	4	0	9	2	7
gene_1599	1	0	0	10	1	16	25	380	47	362
gene_16	0	0	0	15	0	0	4	3	1	6
gene_160	0	0	0	7	0	0	0	3	0	4
gene_1600	0	0	0	15	0	1	2	32	5	22
gene_1601	0	0	0	4	1	1	2	18	6	7
gene_1602	0	0	0	15	3	10	3	53	2	9
gene_1603	0	0	0	29	0	3	6	55	15	27
gene_1604	0	0	0	1	0	0	0	0	2	2
gene_1605	0	0	0	116	4	22	16	133	26	81
gene_1606	0	0	0	1	1	0	1	3	1	2
gene_1607	0	0	0	2	0	0	0	0	1	0
gene_1608	0	0	0	43	7	35	20	137	41	102
gene_1609	0	0	0	0	0	0	0	0	0	0
gene_161	0	0	0	0	0	0	0	0	0	4
gene_1610	0	0	0	0	0	0	0	0	0	0
gene_1611	0	0	0	10	0	0	0	5	2	3
gene_1612	0	0	0	10	0	0	2	7	2	2
gene_1613	0	0	0	0	0	0	0	1	0	1
gene_1614	0	0	0	9	1	1	6	23	4	16
gene_1615	0	0	0	0	0	0	0	0	0	0
gene_1616	0	0	0	115	4	39	25	162	45	68
gene_1617	0	0	0	22	3	12	10	67	14	35
gene_1618	0	0	0	0	0	0	0	0	2	0
gene_1619	0	0	0	14	2	1	7	18	5	9
gene_162	0	0	0	0	0	0	0	1	0	1
gene_1620	0	0	0	13	3	1	2	15	5	7
gene_1621	0	0	0	3	2	5	3	12	4	3
gene_1622	0	0	0	2	0	12	3	6	4	7
gene_1623	0	0	0	3	0	0	1	0	1	7
gene_1624	0	0	0	93	5	22	26	92	29	74
gene_1625	0	0	0	49	1	4	7	51	9	31
gene_1626	0	0	0	1	0	0	0	0	0	1
gene_1627	0	0	0	2	2	7	0	13	0	10
gene_1628	0	0	0	7	0	1	3	24	3	12
gene_1629	0	0	0	12	1	3	5	26	3	9
gene_163	0	0	0	11	0	1	6	15	6	10
gene_1630	0	0	0	549	0	0	6	19	2	8
gene_1631	0	0	0	92	0	0	0	1	0	0
gene_1632	0	0	0	5	2	5	0	8	1	6
gene_1633	0	0	0	0	0	0	0	8	0	2
gene_1634	0	0	0	13	0	3	1	11	8	6
gene_1635	0	0	0	0	0	0	0	0	0	0
gene_1636	0	0	0	0	0	0	0	0	0	0
gene_1637	1	0	0	618	93	382	244	1629	508	980
gene_1638	0	0	0	19	0	4	4	38	7	52
gene_1639	0	0	0	1	0	1	4	3	4	2
gene_164	0	0	0	2	0	0	0	6	3	1
gene_1640	0	0	0	143	15	107	83	237	71	268
gene_1641	0	0	0	18	0	12	4	23	4	6
gene_1642	0	0	0	12	1	0	0	9	2	3
gene_1643	0	0	0	29	0	7	6	51	11	25
gene_1644	0	0	0	0	0	0	0	0	0	0
gene_1645	0	0	0	19	0	5	1	21	7	27
gene_1646	0	0	0	42	5	12	9	60	22	50
gene_1647	0	0	0	10	1	0	3	6	1	9
gene_1648	0	0	0	8	0	7	4	12	10	8
gene_1649	0	0	0	44	3	12	11	48	10	34
gene_165	0	0	0	17	1	0	2	13	2	12
gene_1650	0	0	0	1	0	0	1	7	0	1
gene_1651	0	0	0	13	0	2	4	23	1	11
gene_1652	0	0	0	20	0	2	8	17	7	11
gene_1653	0	0	0	4	0	0	3	3	0	2
gene_1654	0	0	0	141	5	23	19	189	53	120
gene_1655	0	0	0	0	0	0	0	0	0	0
gene_1656	0	0	0	1	0	0	0	1	1	4
gene_1657	0	0	0	8	0	0	0	10	4	19
gene_1658	0	0	0	9	0	4	2	21	0	5
gene_1659	0	0	0	41	0	8	7	43	13	29
gene_166	0	0	0	1	0	0	0	0	0	0
gene_1660	0	0	0	15	2	8	4	27	6	8
gene_1661	0	0	0	10	1	0	10	21	8	14
gene_1662	0	0	0	8	0	0	0	8	3	4
gene_1663	0	0	0	22	3	8	6	32	22	21
gene_1664	0	0	0	1	0	0	0	3	0	0
gene_1665	0	0	0	0	0	0	0	0	0	0
gene_1666	0	0	0	19	0	5	3	15	4	17
gene_1667	0	0	0	0	0	0	0	0	0	0
gene_1668	0	0	0	8	2	3	6	17	9	14
gene_1669	0	0	0	14	3	3	5	19	7	8
gene_167	0	0	0	1	0	0	0	1	4	1
gene_1670	0	0	0	11	0	0	1	8	3	3
gene_1671	0	0	0	9	0	6	0	12	4	6
gene_1672	0	0	0	1	1	0	2	6	1	6
gene_1673	0	0	0	8	0	3	1	21	7	6
gene_1674	0	0	0	1	0	4	0	3	2	1
gene_1675	0	0	0	4	1	0	1	8	1	7
gene_1676	0	0	0	9	0	3	1	4	0	1
gene_1677	0	0	0	374	3	20	12	112	36	67
gene_1678	0	0	0	3	0	2	0	1	0	0
gene_1679	0	0	0	2	2	0	0	2	0	3
gene_168	0	0	0	1	0	0	0	0	0	0
gene_1680	0	0	0	5	0	0	1	5	0	2
gene_1681	0	0	0	23	1	1	0	13	8	19
gene_1682	0	0	0	33	1	4	10	40	12	26
gene_1683	0	0	0	0	0	0	1	0	0	0
gene_1684	0	0	0	0	0	0	0	0	0	4
gene_1685	0	0	0	11	3	1	1	9	3	9
gene_1686	0	0	0	6	0	1	0	8	2	7
gene_1687	0	0	0	0	0	0	0	0	0	0
gene_1688	0	0	0	0	0	0	0	0	0	0
gene_1689	0	0	0	3	0	6	0	4	1	0
gene_169	0	0	0	1	0	2	0	0	1	0
gene_1690	0	0	0	14	0	1	0	20	4	15
gene_1691	0	0	0	21	0	4	6	17	7	4
gene_1692	0	0	0	5	0	0	0	1	0	5
gene_1693	0	0	0	0	0	0	0	0	0	0
gene_1694	0	0	0	3	0	0	0	3	0	1
gene_1695	0	0	0	6	0	2	0	6	2	1
gene_1696	0	0	0	1	0	2	0	5	0	1
gene_1697	0	0	0	20	0	6	1	29	10	20
gene_1698	0	0	0	0	0	0	0	0	0	0
gene_1699	0	0	0	2	0	0	0	6	1	2
gene_17	0	0	0	44	0	14	1	22	8	21
gene_170	0	0	0	0	0	0	0	0	0	0
gene_1700	0	0	0	20	4	22	10	58	28	47
gene_1701	0	0	0	81	3	11	12	51	20	46
gene_1702	0	0	0	9	0	0	3	13	5	5
gene_1703	0	0	0	38	0	5	4	7	3	1
gene_1704	0	0	0	7	3	6	5	11	2	11
gene_1705	0	0	0	26	1	4	5	19	7	10
gene_1706	0	0	0	0	0	0	0	0	0	0
gene_1707	0	0	0	0	0	0	0	0	0	0
gene_1708	0	0	0	0	0	0	0	0	0	0
gene_1709	0	0	0	15	0	7	3	10	6	6
gene_171	0	0	0	29	5	4	3	27	5	21
gene_1710	0	0	0	34	0	1	5	7	1	7
gene_1711	0	0	0	0	0	0	0	1	0	0
gene_1712	0	0	0	3	0	2	2	7	2	10
gene_1713	0	0	0	57	0	14	10	49	11	24
gene_1714	0	0	0	11	0	8	2	39	9	15
gene_1715	0	0	0	6	1	1	0	4	0	5
gene_1716	0	0	0	5	0	2	0	8	1	5
gene_1717	0	0	0	5	0	0	1	8	3	3
gene_1718	0	0	0	10	0	2	5	14	7	9
gene_1719	0	0	0	30	1	19	17	35	15	20
gene_172	0	0	0	21	0	0	1	7	4	6
gene_1720	0	0	0	1	0	0	0	4	2	7
gene_1721	0	0	0	8	0	1	2	17	4	12
gene_1722	0	0	0	43	3	11	13	57	17	23
gene_1723	0	0	0	0	0	0	0	0	0	0
gene_1724	0	0	0	0	0	0	0	0	0	0
gene_1725	0	0	0	52	2	21	17	74	11	30
gene_1726	0	0	0	2	0	0	0	16	4	0
gene_1727	0	0	0	4	0	0	1	6	0	2
gene_1728	0	0	0	46	1	9	2	43	8	9
gene_1729	0	0	0	0	0	0	1	6	1	0
gene_173	0	0	0	3	0	0	0	1	0	1
gene_1730	0	0	0	0	0	1	1	1	2	3
gene_1731	0	0	0	27	2	2	0	43	17	31
gene_1732	0	0	0	11	0	2	11	36	5	15
gene_1733	0	0	0	32	1	11	9	75	43	62
gene_1734	0	0	0	9	0	0	2	8	1	1
gene_1735	0	0	0	2	0	0	0	6	1	2
gene_1736	0	0	0	1	1	0	2	5	5	2
gene_1737	0	0	0	3	1	6	1	5	2	4
gene_1738	0	0	0	0	0	0	0	0	0	0
gene_1739	0	0	0	7	1	1	5	11	1	1
gene_174	0	0	0	5	0	0	0	2	0	4
gene_1740	0	0	0	0	0	0	0	0	0	0
gene_1741	0	0	0	0	0	0	0	0	0	0
gene_1742	0	0	0	60	0	28	14	88	37	49
gene_1743	0	0	0	0	0	0	0	1	0	0
gene_1744	0	0	0	4	1	7	1	1	0	0
gene_1745	0	0	0	99	7	51	41	147	69	166
